Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Day_of_Week,Is_Weekend,Inventory_to_Sales_Ratio,Inventory_Gap,Price_Difference,Price_Difference_Percentage,Promotion_Discount,Previous_Demand,Previous_Units_Sold,Rolling_7_Day_Demand,Rolling_7_Day_Sales
2022-04-27,S001,P0001,Electronics,North,149,66,0,63.63,0,Rainy,0,73.44,Spring,1,61,2022,4,17,27,2,0,2.257575757575758,83,-9.809999999999995,-13.357843137254896,0,50.0,40.0,61.0,61.42857142857143
2022-04-28,S001,P0001,Electronics,North,202,62,132,63.93,10,Cloudy,1,55.65,Spring,1,77,2022,4,17,28,3,0,3.2580645161290325,140,8.280000000000001,14.87870619946092,10,61.0,66.0,55.714285714285715,54.285714285714285
2022-04-29,S001,P0001,Electronics,North,140,42,0,60.55,10,Sunny,0,57.8,Spring,1,62,2022,4,17,29,4,0,3.3333333333333335,98,2.75,4.757785467128028,0,77.0,62.0,56.714285714285715,51.142857142857146
2022-04-30,S001,P0001,Electronics,North,230,29,0,57.83,0,Sunny,0,65.61,Spring,1,37,2022,4,17,30,5,1,7.931034482758621,201,-7.780000000000001,-11.85794848346289,0,62.0,42.0,54.57142857142857,48.714285714285715
2022-05-01,S001,P0001,Electronics,North,201,49,0,53.02,15,Cloudy,1,50.1,Spring,1,43,2022,5,17,1,6,1,4.1020408163265305,152,2.9200000000000017,5.8283433133732565,15,37.0,29.0,54.142857142857146,47.857142857142854
2022-05-02,S001,P0001,Electronics,North,152,24,0,54.86,0,Rainy,0,61.47,Spring,1,24,2022,5,18,2,0,0,6.333333333333333,128,-6.609999999999999,-10.753212949406214,0,43.0,49.0,55.0,50.57142857142857
2022-05-03,S001,P0001,Electronics,North,128,43,119,54.16,20,Sunny,1,49.89,Spring,1,64,2022,5,18,3,1,0,2.9767441860465116,85,4.269999999999996,8.558829424734407,20,24.0,24.0,50.57142857142857,44.57142857142857
2022-05-04,S001,P0001,Electronics,North,85,64,142,59.99,10,Cloudy,0,52.65,Spring,1,60,2022,5,18,4,2,0,1.328125,21,7.340000000000003,13.94112060778728,0,64.0,43.0,52.57142857142857,45.0
2022-05-05,S001,P0001,Electronics,North,140,70,0,70.73,0,Cloudy,0,61.51,Spring,1,76,2022,5,18,5,3,0,2.0,70,9.220000000000006,14.98943261258333,0,60.0,64.0,52.42857142857143,44.714285714285715
2022-05-06,S001,P0001,Electronics,North,212,35,0,58.9,5,Rainy,0,54.12,Spring,1,41,2022,5,18,6,4,0,6.057142857142857,177,4.780000000000001,8.832224685883224,0,76.0,70.0,52.285714285714285,45.857142857142854
2022-05-07,S001,P0001,Electronics,North,177,60,125,59.31,5,Rainy,0,69.09,Spring,1,56,2022,5,18,7,5,1,2.95,117,-9.780000000000001,-14.155449413808077,0,41.0,35.0,49.285714285714285,44.857142857142854
2022-05-08,S001,P0001,Electronics,North,117,49,0,62.0,0,Rainy,0,57.46,Spring,1,41,2022,5,18,8,6,1,2.3877551020408165,68,4.539999999999999,7.901148625130524,0,56.0,60.0,52.0,49.285714285714285
2022-05-09,S001,P0001,Electronics,North,193,58,157,52.88,25,Cloudy,1,50.54,Spring,1,75,2022,5,19,9,0,0,3.3275862068965516,135,2.3400000000000034,4.629996042738432,25,41.0,49.0,51.714285714285715,49.285714285714285
2022-05-10,S001,P0001,Electronics,North,135,29,0,63.43,0,Sunny,0,58.13,Spring,1,47,2022,5,19,10,1,0,4.655172413793103,106,5.299999999999997,9.117495269224147,0,75.0,58.0,59.0,54.142857142857146
2022-05-11,S001,P0001,Electronics,North,263,31,0,54.84,5,Cloudy,0,64.0,Spring,1,36,2022,5,19,11,2,0,8.483870967741936,232,-9.159999999999997,-14.312499999999995,0,47.0,29.0,56.57142857142857,52.142857142857146
2022-05-12,S001,P0001,Electronics,North,232,44,0,57.94,5,Rainy,0,64.33,Spring,1,50,2022,5,19,12,3,0,5.2727272727272725,188,-6.390000000000001,-9.933157158401992,0,36.0,31.0,53.142857142857146,47.42857142857143
2022-05-13,S001,P0001,Electronics,North,188,53,156,68.26,0,Sunny,0,66.17,Spring,1,66,2022,5,19,13,4,0,3.547169811320755,135,2.0900000000000034,3.158531056369961,0,50.0,44.0,49.42857142857143,43.714285714285715
2022-05-14,S001,P0001,Electronics,North,135,36,0,49.56,20,Rainy,1,56.67,Spring,1,54,2022,5,19,14,5,1,3.75,99,-7.109999999999999,-12.546320804658547,20,66.0,53.0,53.0,46.285714285714285
2022-05-15,S001,P0001,Electronics,North,255,53,0,50.59,25,Cloudy,1,50.21,Spring,1,63,2022,5,19,15,6,1,4.811320754716981,202,0.38000000000000256,0.7568213503286249,25,54.0,36.0,52.714285714285715,42.857142857142854
2022-05-16,S001,P0001,Electronics,North,202,67,140,65.24,5,Rainy,0,62.83,Spring,1,68,2022,5,20,16,0,0,3.014925373134328,135,2.4099999999999966,3.8357472544962543,0,63.0,53.0,55.857142857142854,43.42857142857143
2022-05-17,S001,P0001,Electronics,North,135,85,0,54.05,25,Sunny,1,53.55,Spring,1,81,2022,5,20,17,1,0,1.588235294117647,50,0.5,0.9337068160597572,25,68.0,67.0,54.857142857142854,44.714285714285715
2022-05-18,S001,P0001,Electronics,North,190,46,0,58.95,5,Cloudy,0,56.25,Spring,1,41,2022,5,20,18,2,0,4.130434782608695,144,2.700000000000003,4.800000000000005,0,81.0,85.0,59.714285714285715,52.714285714285715
2022-05-19,S001,P0001,Electronics,North,144,60,109,51.06,25,Cloudy,1,46.86,Spring,1,65,2022,5,20,19,3,0,2.4,84,4.200000000000003,8.9628681177977,25,41.0,46.0,60.42857142857143,54.857142857142854
2022-05-20,S001,P0001,Electronics,North,84,42,0,63.25,0,Cloudy,0,54.86,Spring,1,46,2022,5,20,20,4,0,2.0,42,8.39,15.293474298213635,0,65.0,60.0,62.57142857142857,57.142857142857146
2022-05-21,S001,P0001,Electronics,North,151,81,199,65.5,10,Rainy,1,71.22,Spring,1,99,2022,5,20,21,5,1,1.8641975308641976,70,-5.719999999999999,-8.031451839370963,10,46.0,42.0,59.714285714285715,55.57142857142857
2022-05-22,S001,P0001,Electronics,North,70,70,207,62.92,10,Cloudy,1,67.2,Spring,1,87,2022,5,20,22,6,1,1.0,0,-4.280000000000001,-6.36904761904762,10,99.0,81.0,66.14285714285714,62.0
2022-05-23,S001,P0001,Electronics,North,199,48,0,58.32,15,Rainy,1,56.7,Spring,1,68,2022,5,21,23,0,0,4.145833333333333,151,1.6199999999999974,2.8571428571428523,15,87.0,70.0,69.57142857142857,64.42857142857143
2022-05-24,S001,P0001,Electronics,North,358,19,0,56.46,5,Rainy,0,54.72,Spring,1,31,2022,5,21,24,1,0,18.842105263157894,339,1.740000000000002,3.1798245614035126,0,68.0,48.0,69.57142857142857,61.714285714285715
2022-05-25,S001,P0001,Electronics,North,339,36,0,56.76,5,Sunny,0,67.61,Spring,1,45,2022,5,21,25,2,0,9.416666666666666,303,-10.850000000000001,-16.047921905043637,0,31.0,19.0,62.42857142857143,52.285714285714285
2022-05-26,S001,P0001,Electronics,North,303,72,0,60.98,10,Rainy,0,60.44,Spring,0,64,2022,5,21,26,3,0,4.208333333333333,231,0.5399999999999991,0.8934480476505611,0,45.0,36.0,63.0,50.857142857142854
2022-05-27,S001,P0001,Electronics,North,231,50,0,64.6,0,Cloudy,0,55.67,Spring,0,52,2022,5,21,27,4,0,4.62,181,8.929999999999993,16.040955631399303,0,64.0,72.0,62.857142857142854,52.57142857142857
2022-05-28,S001,P0001,Electronics,North,181,86,237,73.67,10,Cloudy,0,83.1,Spring,0,137,2022,5,21,28,5,1,2.104651162790698,95,-9.429999999999993,-11.347773766546322,0,52.0,50.0,63.714285714285715,53.714285714285715
2022-05-29,S001,P0001,Electronics,North,95,95,0,67.9,10,Cloudy,0,76.23,Spring,0,110,2022,5,21,29,6,1,1.0,0,-8.329999999999998,-10.927456382001834,0,137.0,86.0,69.14285714285714,54.42857142857143
2022-05-30,S001,P0001,Electronics,North,237,57,217,70.72,5,Cloudy,0,61.93,Spring,0,91,2022,5,22,30,0,0,4.157894736842105,180,8.79,14.193444211206199,0,110.0,95.0,72.42857142857143,58.0
2022-05-31,S001,P0001,Electronics,North,180,82,0,69.2,10,Cloudy,0,66.12,Spring,0,100,2022,5,22,31,1,0,2.1951219512195124,98,3.0799999999999983,4.65819721718088,0,91.0,57.0,75.71428571428571,59.285714285714285
2022-06-01,S001,P0001,Electronics,North,315,145,278,73.57,10,Rainy,1,87.31,Summer,0,137,2022,6,22,1,2,0,2.1724137931034484,170,-13.740000000000009,-15.737028977207663,10,100.0,82.0,85.57142857142857,68.28571428571429
2022-06-02,S001,P0001,Electronics,North,170,93,0,60.57,25,Sunny,1,71.29,Summer,0,133,2022,6,22,2,3,0,1.8279569892473118,77,-10.720000000000006,-15.037172113900976,25,137.0,145.0,98.71428571428571,83.85714285714286
2022-06-03,S001,P0001,Electronics,North,355,44,0,58.9,10,Sunny,0,67.23,Summer,0,69,2022,6,22,3,4,0,8.068181818181818,311,-8.330000000000005,-12.390301948534887,0,133.0,93.0,108.57142857142857,86.85714285714286
2022-06-04,S001,P0001,Electronics,North,311,34,0,64.78,0,Cloudy,0,61.21,Summer,0,52,2022,6,22,4,5,1,9.147058823529411,277,3.5700000000000003,5.8323803300114365,0,69.0,44.0,111.0,86.0
2022-06-05,S001,P0001,Electronics,North,277,45,0,70.25,0,Rainy,0,66.02,Summer,0,74,2022,6,22,5,6,1,6.155555555555556,232,4.230000000000004,6.407149348682224,0,52.0,34.0,98.85714285714286,78.57142857142857
2022-06-06,S001,P0001,Electronics,North,232,107,227,76.49,0,Rainy,0,65.37,Summer,0,99,2022,6,23,6,0,0,2.1682242990654204,125,11.11999999999999,17.01086125133852,0,74.0,45.0,93.71428571428571,71.42857142857143
2022-06-07,S001,P0001,Electronics,North,125,55,0,63.36,10,Rainy,0,68.34,Summer,0,89,2022,6,23,7,1,0,2.272727272727273,70,-4.980000000000004,-7.2870939420544385,0,99.0,107.0,94.85714285714286,78.57142857142857
2022-06-08,S001,P0001,Electronics,North,297,134,270,70.4,15,Sunny,1,83.77,Summer,0,141,2022,6,23,8,2,0,2.216417910447761,163,-13.36999999999999,-15.960367673391417,15,89.0,55.0,93.28571428571429,74.71428571428571
2022-06-09,S001,P0001,Electronics,North,163,74,0,64.31,10,Cloudy,0,60.88,Summer,0,79,2022,6,23,9,3,0,2.2027027027027026,89,3.4299999999999997,5.634034165571616,0,141.0,134.0,93.85714285714286,73.14285714285714
2022-06-10,S001,P0001,Electronics,North,359,67,0,59.68,20,Cloudy,1,69.04,Summer,0,107,2022,6,23,10,4,0,5.358208955223881,292,-9.360000000000007,-13.557358053302442,20,79.0,74.0,86.14285714285714,70.42857142857143
2022-06-11,S001,P0001,Electronics,North,292,100,256,78.04,5,Sunny,0,77.04,Summer,0,121,2022,6,23,11,5,1,2.92,192,1.0,1.2980269989615782,0,107.0,67.0,91.57142857142857,73.71428571428571
2022-06-12,S001,P0001,Electronics,North,192,138,0,90.74,0,Cloudy,0,82.46,Summer,0,155,2022,6,23,12,6,1,1.391304347826087,54,8.280000000000001,10.041232112539415,0,121.0,100.0,101.42857142857143,83.14285714285714
2022-06-13,S001,P0001,Electronics,North,310,52,0,66.11,0,Rainy,0,73.82,Summer,0,71,2022,6,24,13,0,0,5.961538461538462,258,-7.709999999999994,-10.44432403142779,0,155.0,138.0,113.0,96.42857142857143
2022-06-14,S001,P0001,Electronics,North,258,126,225,83.13,0,Sunny,0,77.14,Summer,0,125,2022,6,24,14,1,0,2.0476190476190474,132,5.989999999999995,7.765102411200409,0,71.0,52.0,109.0,88.57142857142857
2022-06-15,S001,P0001,Electronics,North,132,82,0,64.56,5,Rainy,0,77.87,Summer,0,79,2022,6,24,15,2,0,1.6097560975609757,50,-13.310000000000002,-17.09259021446,0,125.0,126.0,114.14285714285714,98.71428571428571
2022-06-16,S001,P0001,Electronics,North,275,42,0,57.81,5,Rainy,0,60.86,Summer,0,49,2022,6,24,16,3,0,6.5476190476190474,233,-3.049999999999997,-5.0115018074268765,0,79.0,82.0,105.28571428571429,91.28571428571429
2022-06-17,S001,P0001,Electronics,North,233,113,220,69.74,10,Sunny,1,65.75,Summer,0,103,2022,6,24,17,4,0,2.061946902654867,120,3.989999999999995,6.068441064638776,10,49.0,42.0,101.0,86.71428571428571
2022-06-18,S001,P0001,Electronics,North,120,120,302,72.88,15,Rainy,1,86.97,Summer,0,153,2022,6,24,18,5,1,1.0,0,-14.090000000000003,-16.200988846728762,15,103.0,113.0,100.42857142857143,93.28571428571429
2022-06-19,S001,P0001,Electronics,North,220,123,0,69.81,10,Rainy,1,78.23,Summer,0,119,2022,6,24,19,6,1,1.7886178861788617,97,-8.420000000000002,-10.763134347437047,10,153.0,120.0,105.0,96.14285714285714
2022-06-20,S001,P0001,Electronics,North,399,69,0,66.23,10,Cloudy,0,76.39,Summer,0,103,2022,6,25,20,0,0,5.782608695652174,330,-10.159999999999997,-13.30017017934284,0,119.0,123.0,99.85714285714286,94.0
2022-06-21,S001,P0001,Electronics,North,330,126,0,60.76,20,Sunny,1,73.53,Summer,0,112,2022,6,25,21,1,0,2.619047619047619,204,-12.770000000000003,-17.367061063511496,20,103.0,69.0,104.42857142857143,96.42857142857143
2022-06-22,S001,P0001,Electronics,North,204,63,216,69.76,10,Sunny,0,62.35,Summer,0,103,2022,6,25,22,2,0,3.238095238095238,141,7.410000000000004,11.88452285485165,0,112.0,126.0,102.57142857142857,96.42857142857143
2022-06-23,S001,P0001,Electronics,North,141,44,0,59.93,10,Rainy,0,58.18,Summer,0,59,2022,6,25,23,3,0,3.2045454545454546,97,1.75,3.0079064970780336,0,103.0,63.0,106.0,93.71428571428571
2022-06-24,S001,P0001,Electronics,North,313,56,0,68.73,5,Rainy,0,63.19,Summer,0,82,2022,6,25,24,4,0,5.589285714285714,257,5.540000000000006,8.767210001582539,0,59.0,44.0,107.42857142857143,94.0
2022-06-25,S001,P0001,Electronics,North,257,58,0,61.62,5,Cloudy,0,54.66,Summer,0,53,2022,6,25,25,5,1,4.431034482758621,199,6.960000000000001,12.73326015367728,0,82.0,56.0,104.42857142857143,85.85714285714286
2022-06-26,S001,P0001,Electronics,North,199,110,193,69.29,10,Sunny,1,81.48,Summer,0,117,2022,6,25,26,6,1,1.809090909090909,89,-12.189999999999998,-14.9607265586647,10,53.0,58.0,90.14285714285714,77.0
2022-06-27,S001,P0001,Electronics,North,89,62,0,58.76,5,Rainy,0,68.26,Summer,0,54,2022,6,26,27,0,0,1.435483870967742,27,-9.500000000000007,-13.917374743627317,0,117.0,110.0,89.85714285714286,75.14285714285714
2022-06-28,S001,P0001,Electronics,North,220,96,203,60.61,20,Cloudy,1,72.08,Summer,0,112,2022,6,26,28,1,0,2.2916666666666665,124,-11.469999999999999,-15.91287458379578,20,54.0,62.0,82.85714285714286,74.14285714285714
2022-06-29,S001,P0001,Electronics,North,124,27,0,51.55,10,Cloudy,0,54.68,Summer,1,35,2022,6,26,29,2,0,4.592592592592593,97,-3.1300000000000026,-5.724213606437459,0,112.0,96.0,82.85714285714286,69.85714285714286
2022-06-30,S001,P0001,Electronics,North,300,39,0,54.92,10,Rainy,0,48.14,Summer,1,37,2022,6,26,30,3,0,7.6923076923076925,261,6.780000000000001,14.083921894474452,0,35.0,27.0,73.14285714285714,64.71428571428571
2022-07-01,S001,P0001,Electronics,North,261,45,0,56.71,5,Cloudy,0,60.02,Summer,1,45,2022,7,26,1,4,0,5.8,216,-3.3100000000000023,-5.514828390536492,0,37.0,39.0,70.0,64.0
2022-07-02,S001,P0001,Electronics,North,216,27,0,54.85,10,Rainy,0,54.66,Summer,1,37,2022,7,26,2,5,1,8.0,189,0.19000000000000483,0.3476033662641874,0,45.0,45.0,64.71428571428571,62.42857142857143
2022-07-03,S001,P0001,Electronics,North,189,48,145,62.66,5,Sunny,0,75.32,Summer,1,71,2022,7,26,3,6,1,3.9375,141,-12.659999999999997,-16.80828465215082,0,37.0,27.0,62.42857142857143,58.0
2022-07-04,S001,P0001,Electronics,North,141,29,0,60.59,5,Sunny,0,59.39,Summer,1,48,2022,7,27,4,0,0,4.862068965517241,112,1.2000000000000028,2.020542178817988,0,71.0,48.0,55.857142857142854,49.142857142857146
2022-07-05,S001,P0001,Electronics,North,257,35,0,51.66,10,Rainy,0,62.42,Summer,1,35,2022,7,27,5,1,0,7.3428571428571425,222,-10.760000000000005,-17.23806472284525,0,48.0,29.0,55.0,44.42857142857143
2022-07-06,S001,P0001,Electronics,North,222,37,0,60.58,5,Rainy,0,56.38,Summer,1,48,2022,7,27,6,2,0,6.0,185,4.199999999999996,7.449450159631067,0,35.0,35.0,44.0,35.714285714285715
2022-07-07,S001,P0001,Electronics,North,185,46,128,58.28,10,Cloudy,1,67.2,Summer,1,66,2022,7,27,7,3,0,4.021739130434782,139,-8.920000000000002,-13.273809523809527,10,48.0,37.0,45.857142857142854,37.142857142857146
2022-07-08,S001,P0001,Electronics,North,139,22,0,49.09,10,Sunny,0,53.77,Summer,1,23,2022,7,27,8,4,0,6.318181818181818,117,-4.68,-8.703738143946438,0,66.0,46.0,50.0,38.142857142857146
2022-07-09,S001,P0001,Electronics,North,245,33,0,56.3,5,Rainy,0,54.9,Summer,1,30,2022,7,27,9,5,1,7.424242424242424,212,1.3999999999999986,2.550091074681236,0,23.0,22.0,46.857142857142854,34.857142857142854
2022-07-10,S001,P0001,Electronics,North,212,42,0,61.9,5,Cloudy,0,57.4,Summer,1,54,2022,7,27,10,6,1,5.0476190476190474,170,4.5,7.839721254355402,0,30.0,33.0,45.857142857142854,35.714285714285715
2022-07-11,S001,P0001,Electronics,North,170,15,0,49.85,10,Cloudy,0,42.8,Summer,1,15,2022,7,28,11,0,0,11.333333333333334,155,7.050000000000004,16.47196261682244,0,54.0,42.0,43.42857142857143,34.857142857142854
2022-07-12,S001,P0001,Electronics,North,155,32,73,51.15,15,Sunny,1,48.76,Summer,1,34,2022,7,28,12,1,0,4.84375,123,2.3900000000000006,4.901558654634948,15,15.0,15.0,38.714285714285715,32.857142857142854
2022-07-13,S001,P0001,Electronics,North,123,20,0,55.6,0,Sunny,0,60.1,Summer,1,28,2022,7,28,13,2,0,6.15,103,-4.5,-7.487520798668886,0,34.0,32.0,38.57142857142857,32.42857142857143
2022-07-14,S001,P0001,Electronics,North,176,52,154,55.67,15,Cloudy,1,66.15,Summer,1,69,2022,7,28,14,3,0,3.3846153846153846,124,-10.480000000000004,-15.842781557067276,15,28.0,20.0,35.714285714285715,30.0
2022-07-15,S001,P0001,Electronics,North,124,29,0,55.78,10,Rainy,1,49.84,Summer,1,41,2022,7,28,15,4,0,4.275862068965517,95,5.939999999999998,11.918138041733542,10,69.0,52.0,36.142857142857146,30.857142857142858
2022-07-16,S001,P0001,Electronics,North,249,86,226,60.87,15,Sunny,1,70.01,Summer,1,94,2022,7,28,16,5,1,2.895348837209302,163,-9.140000000000008,-13.055277817454659,15,41.0,29.0,38.714285714285715,31.857142857142858
2022-07-17,S001,P0001,Electronics,North,163,50,0,54.07,20,Cloudy,1,62.81,Summer,1,78,2022,7,28,17,6,1,3.26,113,-8.740000000000002,-13.914981690813569,20,94.0,86.0,47.857142857142854,39.42857142857143
2022-07-18,S001,P0001,Electronics,North,339,39,0,58.59,0,Rainy,0,63.81,Summer,1,40,2022,7,29,18,0,0,8.692307692307692,300,-5.219999999999999,-8.180535966149504,0,78.0,50.0,51.285714285714285,40.57142857142857
2022-07-19,S001,P0001,Electronics,North,300,47,0,64.81,0,Cloudy,0,68.34,Summer,1,66,2022,7,29,19,1,0,6.382978723404255,253,-3.530000000000001,-5.165349721978345,0,40.0,39.0,54.857142857142854,44.0
2022-07-20,S001,P0001,Electronics,North,253,65,0,52.91,15,Rainy,1,58.05,Summer,1,55,2022,7,29,20,2,0,3.8923076923076922,188,-5.140000000000001,-8.85443583118002,15,66.0,47.0,59.42857142857143,46.142857142857146
2022-07-21,S001,P0001,Electronics,North,188,39,0,61.09,0,Rainy,0,55.95,Summer,1,38,2022,7,29,21,3,0,4.82051282051282,149,5.140000000000001,9.186773905272565,0,55.0,65.0,63.285714285714285,52.57142857142857
2022-07-22,S001,P0001,Electronics,North,149,85,263,71.18,10,Sunny,1,75.38,Summer,1,126,2022,7,29,22,4,0,1.7529411764705882,64,-4.199999999999989,-5.571769700185711,10,38.0,39.0,58.857142857142854,50.714285714285715
2022-07-23,S001,P0001,Electronics,North,64,64,0,55.97,20,Sunny,1,63.07,Summer,1,88,2022,7,29,23,5,1,1.0,0,-7.100000000000001,-11.257333121928019,20,126.0,85.0,71.0,58.714285714285715
2022-07-24,S001,P0001,Electronics,North,263,38,0,62.62,0,Rainy,0,70.16,Summer,1,57,2022,7,29,24,6,1,6.921052631578948,225,-7.539999999999999,-10.746864310148233,0,88.0,64.0,70.14285714285714,55.57142857142857
2022-07-25,S001,P0001,Electronics,North,225,64,129,67.27,0,Rainy,0,79.18,Summer,0,76,2022,7,30,25,0,0,3.515625,161,-11.91000000000001,-15.041677191209915,0,57.0,38.0,67.14285714285714,53.857142857142854
2022-07-26,S001,P0001,Electronics,North,161,95,231,70.68,5,Sunny,0,75.47,Summer,0,106,2022,7,30,26,1,0,1.694736842105263,66,-4.789999999999992,-6.346892805088104,0,76.0,64.0,72.28571428571429,57.42857142857143
2022-07-27,S001,P0001,Electronics,North,195,116,0,75.4,10,Rainy,1,81.74,Summer,0,145,2022,7,30,27,2,0,1.6810344827586208,79,-6.339999999999989,-7.756300464888659,10,106.0,95.0,78.0,64.28571428571429
2022-07-28,S001,P0001,Electronics,North,310,72,0,63.9,5,Sunny,0,73.66,Summer,0,76,2022,7,30,28,3,0,4.305555555555555,238,-9.759999999999998,-13.250067879446101,0,145.0,116.0,90.85714285714286,71.57142857142857
2022-07-29,S001,P0001,Electronics,North,238,83,299,77.5,10,Rainy,0,69.74,Summer,0,137,2022,7,30,29,4,0,2.8674698795180724,155,7.760000000000005,11.127043303699462,0,76.0,72.0,96.28571428571429,76.28571428571429
2022-07-30,S001,P0001,Electronics,North,155,72,0,61.77,5,Rainy,0,71.11,Summer,0,67,2022,7,30,30,5,1,2.1527777777777777,83,-9.339999999999996,-13.134580227816054,0,137.0,83.0,97.85714285714286,76.0
2022-07-31,S001,P0001,Electronics,North,382,132,0,75.44,0,Sunny,0,89.95,Summer,0,110,2022,7,30,31,6,1,2.893939393939394,250,-14.510000000000005,-16.131183991106177,0,67.0,72.0,94.85714285714286,77.14285714285714
2022-08-01,S001,P0001,Electronics,North,250,117,245,70.88,5,Rainy,0,79.66,Summer,0,107,2022,8,31,1,0,0,2.1367521367521367,133,-8.780000000000001,-11.021842832036155,0,110.0,132.0,102.42857142857143,90.57142857142857
2022-08-02,S001,P0001,Electronics,North,133,53,0,65.31,5,Rainy,0,61.64,Summer,0,68,2022,8,31,2,1,0,2.509433962264151,80,3.6700000000000017,5.953926022063598,0,107.0,117.0,106.85714285714286,98.14285714285714
2022-08-03,S001,P0001,Electronics,North,325,146,257,78.87,5,Sunny,0,75.11,Summer,0,125,2022,8,31,3,2,0,2.2260273972602738,179,3.760000000000005,5.005991212887771,0,68.0,53.0,101.42857142857143,92.14285714285714
2022-08-04,S001,P0001,Electronics,North,179,158,0,73.69,10,Sunny,0,83.35,Summer,0,137,2022,8,31,4,3,0,1.1329113924050633,21,-9.659999999999997,-11.58968206358728,0,125.0,146.0,98.57142857142857,96.42857142857143
2022-08-05,S001,P0001,Electronics,North,278,40,0,58.1,10,Cloudy,1,55.26,Summer,0,51,2022,8,31,5,4,0,6.95,238,2.8400000000000034,5.139341295693094,10,137.0,158.0,107.28571428571429,108.71428571428571
2022-08-06,S001,P0001,Electronics,North,238,41,0,67.07,0,Sunny,0,65.64,Summer,0,61,2022,8,31,6,5,1,5.804878048780488,197,1.4299999999999926,2.178549664838502,0,51.0,40.0,95.0,102.57142857142857
2022-08-07,S001,P0001,Electronics,North,197,92,204,75.12,5,Cloudy,0,65.15,Summer,0,109,2022,8,31,7,6,1,2.141304347826087,105,9.969999999999999,15.303146584804296,0,61.0,41.0,94.14285714285714,98.14285714285714
2022-08-08,S001,P0001,Electronics,North,105,86,247,65.19,15,Rainy,1,71.08,Summer,0,116,2022,8,32,8,0,0,1.2209302325581395,19,-5.890000000000001,-8.286437816544739,15,109.0,92.0,94.0,92.42857142857143
